Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1970","1970","ha","20168704","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1970","1970","kg/ha","603.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1971","1971","ha","18675600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1971","1971","kg/ha","492.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1972","1972","ha","18411200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1972","1972","kg/ha","402.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1973","1973","ha","20860000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1973","1973","kg/ha","554","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1974","1974","ha","18215008","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1974","1974","kg/ha","385.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1975","1975","ha","18873296","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1975","1975","kg/ha","554","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1976","1976","ha","17926608","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1976","1976","kg/ha","538.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1977","1977","ha","18277408","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1977","1977","kg/ha","528.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1978","1978","ha","18494800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1978","1978","kg/ha","576.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1979","1979","ha","17195808","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1979","1979","kg/ha","470.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1980","1980","ha","18158400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1980","1980","kg/ha","514.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1981","1981","ha","18180400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1981","1981","kg/ha","557.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1982","1982","ha","16853296","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1982","1982","kg/ha","509.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1983","1983","ha","18028000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1983","1983","kg/ha","678.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1984","1984","ha","16219900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1984","1984","kg/ha","602.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1985","1985","ha","16207200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1985","1985","kg/ha","456.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1986","1986","ha","16645300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1986","1986","kg/ha","503.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1987","1987","ha","13851100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1987","1987","kg/ha","495.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1988","1988","ha","17105504","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1988","1988","kg/ha","663.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1989","1989","ha","15945600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1989","1989","kg/ha","672.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1990","1990","ha","15095100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1990","1990","kg/ha","690.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1991","1991","ha","14245000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1991","1991","kg/ha","570.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1992","1992","ha","14505200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1992","1992","kg/ha","846.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1993","1993","ha","13677800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1993","1993","kg/ha","620.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1994","1994","ha","13778100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1994","1994","kg/ha","747.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1995","1995","ha","12755000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1995","1995","kg/ha","679","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1996","1996","ha","13163200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1996","1996","kg/ha","803.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1997","1997","ha","13053800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1997","1997","kg/ha","787.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1998","1998","ha","12543500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1998","1998","kg/ha","812","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","1999","1999","ha","11924000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1999","1999","kg/ha","732.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2000","2000","ha","13076000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2000","2000","kg/ha","781.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2001","2001","ha","12478300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2001","2001","kg/ha","900.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2002","2002","ha","10317300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2002","2002","kg/ha","631.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2003","2003","ha","13447400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2003","2003","kg/ha","1081.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2004","2004","ha","11918900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2004","2004","kg/ha","913.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2005","2005","ha","12184600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2005","2005","kg/ha","857.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2006","2006","ha","11681200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2006","2006","kg/ha","888.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2007","2007","ha","11970600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2007","2007","kg/ha","1044.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2008","2008","ha","11066300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2008","2008","kg/ha","1031.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2009","2009","ha","11007792","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2009","2009","kg/ha","800.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2010","2010","ha","11482354","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2010","2010","kg/ha","1105.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2011","2011","ha","10805223","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2011","2011","kg/ha","1171.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2012","2012","ha","9567895","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2012","2012","kg/ha","1205","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2013","2013","ha","9686646","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2013","2013","kg/ha","1204","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2014","2014","ha","9115600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2014","2014","kg/ha","1275.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2015","2015","ha","8916754","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2015","2015","kg/ha","1152.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2016","2016","ha","9093724","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2016","2016","kg/ha","1270.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2017","2017","ha","9221160","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2017","2017","kg/ha","1261.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2018","2018","ha","8449723","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2018","2018","kg/ha","1211.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2019","2019","ha","9005493","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2019","2019","kg/ha","1386.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2020","2020","ha","9255542","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2020","2020","kg/ha","1427.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2021","2021","ha","8488147","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2021","2021","kg/ha","1396","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2022","2022","ha","8763589","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2022","2022","kg/ha","1417.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2023","2023","ha","9060986","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2023","2023","kg/ha","1419.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0118","Millet","2024","2024","ha","8816931","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2024","2024","kg/ha","1431.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1961","1961","ha","3592000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1961","1961","kg/ha","403.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1962","1962","ha","3220000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1962","1962","kg/ha","414.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1963","1963","ha","3439000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1963","1963","kg/ha","401.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1964","1964","ha","3112000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1964","1964","kg/ha","450.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1965","1965","ha","3107100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1965","1965","kg/ha","444","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1966","1966","ha","2562400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1966","1966","kg/ha","382.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1967","1967","ha","2425000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1967","1967","kg/ha","395.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1968","1968","ha","2392200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1968","1968","kg/ha","437.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1969","1969","ha","2406300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1969","1969","kg/ha","444.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1970","1970","ha","2390100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1970","1970","kg/ha","474.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1971","1971","ha","2582800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1971","1971","kg/ha","457.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1972","1972","ha","2703800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1972","1972","kg/ha","452.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1973","1973","ha","2379200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1973","1973","kg/ha","359.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1974","1974","ha","2675800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1974","1974","kg/ha","388.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1975","1975","ha","2418900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1975","1975","kg/ha","432.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1976","1976","ha","2888200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1976","1976","kg/ha","440","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1977","1977","ha","2653700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1977","1977","kg/ha","337.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1978","1978","ha","2988400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1978","1978","kg/ha","368.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1979","1979","ha","3082000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1979","1979","kg/ha","360.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1980","1980","ha","2568400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1980","1980","kg/ha","293","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1981","1981","ha","2388000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1981","1981","kg/ha","351.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1982","1982","ha","2469200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1982","1982","kg/ha","321.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1983","1983","ha","2397700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1983","1983","kg/ha","370.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1984","1984","ha","2662500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1984","1984","kg/ha","438.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1985","1985","ha","2188000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1985","1985","kg/ha","376.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1986","1986","ha","2248100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1986","1986","kg/ha","407.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1987","1987","ha","2098600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1987","1987","kg/ha","410.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1988","1988","ha","1975500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1988","1988","kg/ha","390.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1989","1989","ha","1861500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1989","1989","kg/ha","424.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01709.90","Other pulses n.e.c.","1990","1990","ha","1935300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01709.90","Other pulses n.e.c.","1990","1990","kg/ha","331.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1961","1961","ha","34694000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1961","1961","kg/ha","1541.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1962","1962","ha","35695008","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1962","1962","kg/ha","1395.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1963","1963","ha","35809008","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1963","1963","kg/ha","1549.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1964","1964","ha","36462000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1964","1964","kg/ha","1617.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1965","1965","ha","35470000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1965","1965","kg/ha","1293.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1966","1966","ha","35251008","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1966","1966","kg/ha","1295.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1967","1967","ha","36437408","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1967","1967","kg/ha","1548.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1968","1968","ha","36966304","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1968","1968","kg/ha","1613.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1969","1969","ha","37680304","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1969","1969","kg/ha","1609.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1970","1970","ha","37591696","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1970","1970","kg/ha","1684.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1971","1971","ha","37757808","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1971","1971","kg/ha","1711","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1972","1972","ha","36687808","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1972","1972","kg/ha","1604.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1973","1973","ha","38285008","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1973","1973","kg/ha","1725.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1974","1974","ha","37888400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1974","1974","kg/ha","1574.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1975","1975","ha","39475408","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1975","1975","kg/ha","1858.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1976","1976","ha","38511104","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1976","1976","kg/ha","1637.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1977","1977","ha","40282608","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1977","1977","kg/ha","1961.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1978","1978","ha","40482208","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1978","1978","kg/ha","1991.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1979","1979","ha","39414304","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1979","1979","kg/ha","1610.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1980","1980","ha","40151504","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1980","1980","kg/ha","2000.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1981","1981","ha","40708400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1981","1981","kg/ha","1962.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1982","1982","ha","38262000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1982","1982","kg/ha","1849.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1983","1983","ha","41244000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1983","1983","kg/ha","2183.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1984","1984","ha","41158800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1984","1984","kg/ha","2127.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1985","1985","ha","41137200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1985","1985","kg/ha","2329.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1986","1986","ha","41166704","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1986","1986","kg/ha","2205.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1987","1987","ha","38806304","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1987","1987","kg/ha","2199.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1988","1988","ha","41735808","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1988","1988","kg/ha","2548.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1989","1989","ha","42166896","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1989","1989","kg/ha","2616","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1990","1990","ha","42686608","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1990","1990","kg/ha","2612.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1991","1991","ha","42579100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1991","1991","kg/ha","2619","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1992","1992","ha","41955100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1992","1992","kg/ha","2629.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","1993","1993","ha","42014300","A","Official figure",""
